time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
15.580339,2.949074,-0.484232,-0.111931
15.620176,0.763291,-0.753229,-0.558025
15.650055,0.504006,-1.220731,-0.360736
15.679933,0.363704,-1.695028,0.043719
15.719771,0.689850,-1.538604,-0.002090
15.749649,0.058965,-1.361669,0.268512
15.779527,-1.614593,-0.758621,-0.183911
15.819364,-0.014954,1.328983,-1.199087
15.849242,1.968990,2.018909,-1.588884
15.879121,2.416301,2.832290,-0.563602
15.918958,-0.478654,3.718613,-0.289298
15.948836,-2.349513,4.016173,-0.482921
15.978714,-3.270780,3.617996,-0.478930
16.018552,-2.697237,2.871182,-0.517638
16.048430,-2.121719,2.312468,-0.336588
16.078308,-0.858393,2.351195,-0.300937
16.118145,0.455114,1.408419,-0.307243
16.148023,0.033335,2.973285,0.036604
16.187861,3.296456,3.675200,-0.529551
16.217739,-1.075556,2.444783,0.534986
16.247617,-2.925700,2.765873,-1.101633
16.287454,-1.189714,2.797400,-0.987364
16.317332,-0.613211,2.184046,-0.581984
16.347211,-1.386175,1.796419,-1.045708
16.387048,0.911506,1.171249,-0.407917
16.416926,1.472630,-0.074736,-0.267162
16.446804,-0.215807,-1.440003,0.277800
16.486642,-0.415458,-2.221665,0.197836
16.516520,0.454134,-2.139525,0.340283
16.546398,0.670283,-2.082606,0.166674
16.586235,1.192230,-2.139194,0.050919
16.616113,1.394525,-2.208113,0.026039
16.645988,1.602715,-2.542453,0.044949
16.685825,1.534691,-2.604360,0.472213
16.715703,0.637199,-2.998036,0.215257
16.745581,0.368247,-2.754137,-0.057545
16.785419,-0.207375,-2.946501,-0.149441
16.815297,-0.634158,-2.532629,-0.323074
16.845175,0.013452,-2.244950,-0.506225
16.885012,0.539922,-1.293563,-0.358184
16.914890,0.709724,-1.410640,0.256644
16.944768,2.155570,-2.357734,0.385003
16.984606,1.844027,-2.211775,-0.149370
17.014484,1.214094,-2.235223,-0.000707
17.054322,-0.518319,-2.100556,-0.000644
17.084200,-1.096642,-2.237263,-0.101912
17.114078,-1.282572,-2.977160,0.002175
17.153915,-1.645714,-3.123137,0.116539
17.183793,-1.480595,-3.216259,0.243103
17.213671,-0.759874,-3.171587,0.276480
17.253509,-0.787911,-1.900528,0.958577
17.283387,-0.310212,0.051220,1.222037
17.313265,-1.607002,1.549957,0.819177
17.353103,1.117150,1.121319,0.839811
17.382981,-0.586454,0.831087,0.900989
17.412859,-1.477907,1.100144,0.066142
17.452696,-2.170441,1.120120,0.943460
17.482574,-1.576577,0.038671,0.476791
17.512452,-1.354285,-0.360661,0.443198
17.552290,-2.144180,-0.231655,0.362214
17.582168,-1.937793,-0.083521,0.131545
17.612046,-1.242247,0.082495,0.080467
17.651884,-0.771024,0.450226,-0.177021
17.681762,0.197317,0.548426,-0.096305
17.711640,0.300311,0.935424,-0.143090
17.751477,-0.222621,0.844061,-0.359766
17.781355,-1.183111,0.663245,-0.186527
17.821193,-2.054607,0.651034,-0.205305
17.851071,-1.532432,0.564802,-0.173255
17.880949,-0.618216,0.561749,-0.327388
17.920787,0.033775,0.593105,-0.365620
17.950665,0.690938,0.131497,0.009517
17.980543,0.869004,0.147103,-0.011627
18.020380,-0.415489,-0.271928,0.102865
18.050258,-0.401756,-0.839007,-0.037395
18.080137,-0.789877,-0.983801,-0.134484
18.119974,-1.438369,-0.940779,0.195487
18.149852,-1.651966,-1.006249,0.571207
18.179730,-0.257804,-1.746296,0.599724
18.219568,-1.568941,-1.447849,0.114527
18.249446,-0.789561,-1.083079,0.242934
18.279324,1.042583,-1.436881,0.785828
18.319161,1.502274,-1.248501,0.481092
18.349040,1.222130,-0.270820,0.161773
18.378918,1.266982,-0.360965,0.198217
18.418755,0.318383,-0.308000,0.233729
18.448633,0.344222,-0.172553,0.284931
18.478511,-0.858815,1.136221,0.370922
18.518349,-0.772025,0.318747,-0.183806
18.548227,0.822299,0.268639,-0.120307
18.588064,0.479766,0.318581,0.139145
18.617943,-0.566921,0.087085,-0.168795
18.647821,-1.163887,-0.237991,0.183904
18.687658,-0.915367,-0.464197,0.152681
18.717536,-0.356829,-0.542346,0.049207
18.747414,0.414372,-0.526717,0.086170
18.787252,0.519360,-0.461958,-0.090396
18.817130,0.474618,-0.484211,-0.102721
18.847008,0.561953,0.009835,0.040407
18.886846,0.204464,1.990156,0.030497
